32735,59477024,0.03569023569023569
10941163,59105955,0.008754208754208754
10941163,76415959,0.00202020202020202
10941163,81786544,0.005387205387205387
10941163,89332099,0.0026936026936026933
10941163,157695105,0.010774410774410773
10941163,322722122,0.02558922558922559
14289918,18844454,0.0
14289918,40756070,0.0
14289918,43845868,0.014141414141414142
14289918,52972784,0.0006734006734006733
14289918,104339945,0.0006734006734006733
14289918,138540197,0.016835016835016835
14289918,157695105,0.011447811447811448
14289918,165482318,0.0006734006734006733
14289918,167531686,0.0006734006734006733
14289918,373044930,0.024242424242424242
18844454,40756070,0.0
18844454,43845868,0.014141414141414142
18844454,52972784,0.0006734006734006733
18844454,104339945,0.0006734006734006733
18844454,138540197,0.016835016835016835
18844454,157695105,0.011447811447811448
18844454,165482318,0.0006734006734006733
18844454,167531686,0.0006734006734006733
18844454,373044930,0.024242424242424242
36175307,41580584,0.0006734006734006733
36175307,43845868,0.011447811447811448
36175307,47532330,0.0033670033670033673
36175307,49636748,0.0013468013468013467
36175307,50390508,0.0
36175307,50952050,0.0026936026936026933
36175307,77657479,0.006060606060606061
36175307,78543018,0.0
36175307,90572207,0.009427609427609427
36175307,109807341,0.0
36175307,138540197,0.024915824915824916
36175307,138851931,0.00202020202020202
36175307,143312600,0.0
36175307,164285180,0.00404040404040404
36175307,177123098,0.00202020202020202
36175307,177457298,0.0
36175307,182159361,0.00404040404040404
36175307,194682140,0.0
36175307,215150187,0.0
36175307,216953513,0.0006734006734006733
36175307,221094530,0.0
36175307,322722122,0.02558922558922559
36175307,323263866,0.0026936026936026933
36175307,366806475,0.0
36175307,373044930,0.02760942760942761
36175307,59477024,0.005387205387205387
40756070,43845868,0.014141414141414142
40756070,52972784,0.0006734006734006733
40756070,104339945,0.0006734006734006733
40756070,138540197,0.016835016835016835
40756070,157695105,0.011447811447811448
40756070,165482318,0.0006734006734006733
40756070,167531686,0.0006734006734006733
40756070,373044930,0.024242424242424242
41580584,47532330,0.007407407407407408
41580584,49636748,0.007407407407407408
41580584,50952050,0.0101010101010101
41580584,78543018,0.00202020202020202
41580584,109807341,0.0033670033670033673
41580584,138540197,0.020875420875420873
41580584,152037974,0.0013468013468013467
41580584,177457298,0.00202020202020202
41580584,194682140,0.00404040404040404
41580584,215150187,0.0026936026936026933
41580584,322722122,0.030976430976430974
41580584,366806475,0.00202020202020202
41580584,373044930,0.02693602693602694
41580584,59477024,0.006060606060606061
43845868,49636748,0.020875420875420873
43845868,50952050,0.032996632996632996
43845868,52972784,0.014141414141414142
43845868,90572207,0.03569023569023569
43845868,177123098,0.016835016835016835
43845868,194682140,0.012121212121212121
43845868,216953513,0.010774410774410773
43845868,221094530,0.010774410774410773
43845868,322722122,0.037037037037037035
47532330,49636748,0.0026936026936026933
47532330,50952050,0.0047138047138047135
47532330,59105955,0.01818181818181818
47532330,77657479,0.006734006734006735
47532330,90572207,0.005387205387205387
47532330,109807341,0.0013468013468013467
47532330,138147021,0.0026936026936026933
47532330,138851931,0.0013468013468013467
47532330,152037974,0.0
47532330,154374401,0.0026936026936026933
47532330,164285180,0.00202020202020202
47532330,176899577,0.0006734006734006733
47532330,177123098,0.00404040404040404
47532330,177457298,0.0006734006734006733
47532330,194682140,0.0033670033670033673
47532330,215150187,0.0013468013468013467
47532330,221094530,0.00202020202020202
47532330,322722122,0.022895622895622896
47532330,323263866,0.00202020202020202
47532330,366806475,0.0
47532330,373044930,0.03838383838383838
47532330,59477024,0.009427609427609427
49636748,50390508,0.0013468013468013467
49636748,50952050,0.0047138047138047135
49636748,59105955,0.011447811447811448
49636748,77657479,0.007407407407407408
49636748,90572207,0.008754208754208754
49636748,109807341,0.0
49636748,138540197,0.021548821548821546
49636748,138851931,0.0033670033670033673
49636748,143312600,0.0
49636748,154374401,0.00404040404040404
49636748,164285180,0.00404040404040404
49636748,177457298,0.0
49636748,194682140,0.00202020202020202
49636748,215150187,0.0
49636748,221094530,0.0006734006734006733
49636748,322722122,0.01818181818181818
49636748,323263866,0.0033670033670033673
49636748,366806475,0.0
